id,u,v,key,osmid,length,name
1289,1264330616,5391148533,0,109453189,79.511,
1290,1264330616,5391148534,0,110810678,64.72,Urbanización Cabaña María Manzana J
1291,1264330750,11008714467,0,110816350,66.956,Calle Benigno Ballón Farfán
1292,1264330750,5375720555,0,557396855,83.554,Calle Domingo Gamio
1293,1264330750,5375720554,0,557396855,83.281,Calle Domingo Gamio
1294,1264330798,1264342868,0,"[559196657, 644545185]",167.586,Pasaje Bayoneta
1295,1264330837,1292294891,0,110819120,74.126,Calle Ernesto Loreto
1296,1264330837,5479085223,0,110819120,47.596000000000004,Calle Ernesto Loreto
1297,1264330838,1264340402,0,649901512,27.871,Avenida Vírgen del Pilar
1298,1264330838,5401378920,0,560100737,68.023,
1299,1264330838,3946746980,0,649901512,38.076,Avenida Vírgen del Pilar
1300,1264330973,1264366778,0,110836957,57.229,Calle 2 de Mayo
1301,1264330973,1264369127,0,559194770,127.93,Calle Quinta Romaña
1302,1264331848,5468788422,0,296109659,83.387,Avenida Venezuela
1303,1264331848,5703278329,0,296109670,123.369,
1304,1264332080,5424521143,0,110817498,21.364,Calle Las Mecedes
1305,1264332174,5394916331,0,110840366,52.503,Ramón Castilla
1306,1264332174,1264367234,0,599431005,67.162,Calle Condesuyos
1307,1264332361,5483415865,0,559192696,53.552,
1308,1264332361,2085088948,0,1270964368,33.508,Avenida Independencia
1309,1264332361,1264367456,0,1270964368,102.428,Avenida Independencia
1310,1264332393,5391133719,0,570474812,18.674,Calle Manzanitos
1311,1264332393,1264348212,0,110824562,192.65699999999998,Calle Manzanitos
1312,1264333227,1264347093,0,77720543,52.548,Calle García Calderón
1313,1264333227,5391127549,0,399149795,63.216,Avenida Luna Pizarro
1314,1264333444,4066951578,0,227661755,8.669,Avenida Venezuela
1315,1264333912,5468199637,0,557655229,67.401,
1316,1264333912,5391148537,0,557655230,53.499,
1317,1264333912,5391148536,0,557655230,61.711,
1318,1264333979,5391133837,0,558925032,34.023,
1319,1264333979,5391133833,0,558925033,62.365,
1320,1264334238,1264363733,0,1270964369,53.358,Avenida Independencia
1321,1264334361,5467655510,0,109452968,68.938,Calle Don Bosco
1322,1264334361,1264347448,0,1270964367,121.19500000000001,Avenida Goyeneche
1323,1264334361,2085088946,0,1270964366,64.631,Avenida Goyeneche
1324,1264334973,5379858303,0,557857111,65.6,Los Topacios
1325,1264334973,5391133831,0,558925031,134.136,Los Topacios
1326,1264334973,5391133825,0,572445611,59.969,Las Amatistas
1327,1264334973,5391133824,0,572445611,56.551,Las Amatistas
1328,1264335043,5391108743,0,1185165989,110.763,Avenida Quiroz
1329,1264335043,5375241827,0,1175513186,108.744,Calle Benito Bonifaz
1330,1264335571,4475973322,0,1186896064,5.994,Avenida Venezuela
1331,1264335571,1264368945,0,1184518148,65.544,Avenida Venezuela
1332,1264335890,10904424550,0,103800670,21.722,Avenida Miguel Forga
1333,1264335890,10774452945,0,558918787,65.777,Avenida Jacinto Ibáñez
1334,1264335890,2087449445,0,198637974,18.664,Calle Jacinto Ibáñez
1335,1264335890,10904424554,0,103800670,20.03,Avenida Miguel Forga
1336,1264335971,5375593653,0,110811552,62.853,Urbanización Alvarez Thomas Manzana A
1337,1264335971,4446573306,0,110811552,26.83,Urbanización Alvarez Thomas Manzana A
1338,1264335971,4446573346,0,557381628,75.543,
1339,1264336087,7567888649,0,1276190814,1.891,
1340,1264336110,4209897896,0,421178081,24.073,Pasaje V. Hugo
1341,1264336110,5375241839,0,557340211,26.48,Pasaje V. Hugo
1342,1264336186,5460698713,0,405722947,40.12,Avenida José Abelardo Quiñones
1343,1264336186,5460698715,0,567207328,83.402,Huascar
1344,1264336434,4066951578,0,227661755,43.584,Avenida Venezuela
1345,1264336434,1264341343,0,"[370654149, 1185866311, 1185866312, 370654151, 1029047440, 423891064]",453.8070000000001,Avenida Venezuela
1346,1264336434,7221094354,0,227815526,96.49300000000001,
1347,1264336438,2084076687,0,356857777,32.724,Thomas Álvares
1348,1264336438,2084076684,0,561143252,65.89,Pasaje La Gruta
1349,1264336497,5169519126,0,408760591,28.693,Calle Villalba
1350,1264336502,5399052227,0,596675266,28.659,Pasaje Alfonso Ugarte
1351,1264336502,5683447612,0,596675276,148.019,Avenida Alfonso Ugarte
1352,1264336538,5483415869,0,570359081,56.77,
1353,1264336604,5468199637,0,557655229,57.755,
1354,1264336604,1264348873,0,559841030,59.63,
1355,1264336604,1264368111,0,557655229,50.464,
1356,1264336700,5467655508,0,110834333,141.61,Avenida la Salle
1357,1264336700,2085088946,0,198371877,8.836,Avenida Goyeneche
1358,1264336700,1264365834,0,198371877,74.984,Avenida Goyeneche
1359,1264336743,5394918859,0,110822619,51.658,Avenida Independencia
1360,1264336743,4742415721,0,1270964369,30.082,Avenida Independencia
1361,1264336850,5375241825,0,1184523285,49.041,Callle Micaela Bastidas
1362,1264336850,5375241824,0,1184523284,168.951,Callle Micaela Bastidas
1363,1264336928,1264338242,0,1185052467,115.83,Avenida Andrés Martinez
1364,1264336977,1264357501,0,109450729,70.355,Gómez de la Torre
1365,1264336977,5092534875,0,109450729,15.36,Gómez de la Torre
1366,1264336977,11012708629,0,110827658,99.272,República de Chile
1367,1264336977,5483415873,0,110827658,58.576,República de Chile
1368,1264337010,1281950259,0,582046423,12.433,
1369,1264337010,11104998826,0,25979652,126.37,Avenida San Jerónimo
1370,1264337156,8236620905,0,110830590,14.566,Mariscal Benavides
1371,1264337156,5375618190,0,110839809,72.465,Thomas Álvares
1372,1264337156,4072011451,0,110839809,243.289,Thomas Álvares
1373,1264337180,5013179911,0,355515173,44.586,Montereal
1374,1264337180,4106720368,0,408754917,46.434000000000005,
1375,1264337180,5013179908,0,355515173,9.862,Montereal
1376,1264337197,4728634830,0,110842560,31.477,Avenida Independencia
1377,1264337197,4728643408,0,479820571,32.698,
1378,1264337197,1264349620,0,"[110842560, 586708108]",61.41400000000001,Avenida Independencia
1379,1264337266,2906500735,0,110812752,40.899,Pasage César Vallejo
1380,1264337266,5394456309,0,559258553,43.057,
1381,1264337360,1264359327,0,439562438,63.431,Avenida Lima
1382,1264337873,5393862395,0,110841527,45.223,Calle Estadio Sur
1383,1264337873,5375734631,0,1275766908,104.725,Avenida Independencia
1384,1264337873,5393862394,0,"[110818152, 1186070588]",55.182,Pasaje Santa Rosa
1385,1264337873,1817244873,0,1276425070,114.398,Avenida Independencia
1386,1264337978,5670089474,0,109453478,81.798,Los Gorriones
1387,1264337978,5467655508,0,"[559192700, 1186073813]",59.058,Los Jilgueros
1388,1264338242,5200768336,0,439535749,48.591,Avenida Luna Pizarro
1389,1264338242,4371614199,0,1185052465,32.309,Avenida Andrés Martinez
1390,1264338242,1264362312,0,1185052466,21.836,Avenida Luna Pizarro
1391,1264338395,5431347809,0,563639295,10.842,
1392,1264338395,2087709218,0,110816100,43.923,Avenida Arturo Ibáñez
1393,1264338395,2087709231,0,110816100,35.065,Avenida Arturo Ibáñez
1394,1264338519,4733264424,0,110816073,6.267,Avenida La Paz
1395,1264338519,4733264261,0,355519574,15.851,Calle Manuel Muñoz Najar
1396,1264338532,5431394366,0,563645543,141.135,
1397,1264338608,4066990045,0,404423705,47.292,
1398,1264338608,8901588136,0,558922116,4.421,Calle José Carlos Mariátegui
1399,1264338667,4709192147,0,558924252,100.345,
1400,1264338667,1264339133,0,558924252,53.767,
1401,1264338787,1264347093,0,354685068,52.836,Calle García Calderón
1402,1264338787,1264364404,0,354685068,46.204,Calle García Calderón
1403,1264339073,1264366433,0,557396853,59.639,Gustavo Cornejo
1404,1264339073,1396135803,0,171693059,66.268,José Santos Chocano
1405,1264339081,5432104280,0,1185615467,63.035,Avenida García de Carbajal
1406,1264339081,1264369127,0,110825680,32.557,Óvalo Plaza Romana
1407,1264339081,5391108754,0,1276425072,29.352000000000004,Óvalo Plaza Romana
1408,1264339133,4020778167,0,227667738,14.132,Avenida Pedro P. Diaz
1409,1264339263,2084948815,0,198354873,7.704,Pasaje Martinetti
1410,1264339263,9410645594,0,1185046361,78.831,Avenida Parra
1411,1264339263,7105690910,0,391458075,10.876999999999999,Avenida Parra
1412,1264339385,2546200721,0,110843379,8.62,
1413,1264339385,5393843658,0,557655226,64.65899999999999,
1414,1264339650,11010994634,0,1185366445,13.226,
1415,1264339844,5406208478,0,560588002,142.409,
1416,1264339863,5375734627,0,110809040,32.107,Obando
1417,1264339863,1264347106,0,110809040,15.219,Obando
1418,1264339863,1264346793,0,110813962,85.13,Palomar
1419,1264339903,5174986227,0,449289443,65.724,Avenida los Incas
1420,1264339903,4067059239,0,1186039530,19.119,Urbanización los Rosales
1421,1264339944,5399052227,0,110825194,41.799,
1422,1264339944,5485437507,0,570550142,81.192,
1423,1264339944,5399052223,0,110825194,118.74099999999999,
1424,1264340030,5200768335,0,558924236,97.83600000000001,
1425,1264340030,4371614199,0,1185052465,24.966,Avenida Andrés Martinez
1426,1264340226,5169801232,0,532762161,10.518,Calle San Francisco
1427,1264340226,5380727094,0,"[557992128, 532762161]",64.846,Calle San Francisco
1428,1264340366,4027106783,0,110838663,86.317,Avenida de la Marina
1429,1264340366,4027106781,0,"[400082325, 400082327]",85.726,
1430,1264340366,4027106785,0,400082331,88.19200000000001,
1431,1264340366,5391127539,0,557340212,107.668,
1432,1264340402,5483308534,0,570345950,58.831,
1433,1264340402,5401379227,0,649901512,20.701,Avenida Vírgen del Pilar
1434,1264340409,10910654831,0,110832283,12.742,Avenida Jorge Chávez
1435,1264340409,11016609802,0,1254722684,14.022,Calle Alcides Carrión
1436,1264340409,11663898949,0,110832283,47.052,Avenida Jorge Chávez
1437,1264340535,5467926993,0,1275766893,9.841,Avenida Independencia
1438,1264340535,2085170838,0,1275746463,74.69500000000001,Avenida Mariscal Castilla
1439,1264340535,5469339516,0,171693063,80.87299999999999,Avenida Mariscal Castilla
1440,1264340551,5204841021,0,537502726,35.202999999999996,
1441,1264340551,4066951722,0,558925024,125.056,Manzanitos
1442,1264340551,5391133718,0,558925024,68.943,Manzanitos
1443,1264340626,5381354353,0,649901512,11.3,Avenida Vírgen del Pilar
1444,1264340737,11002056720,0,"[1184509785, 1184509786]",16.079,
1445,1264340737,5608000245,0,760630670,210.601,Calle Los Arrayanes
1446,1264340902,1264367456,0,1270964368,49.535,Avenida Independencia
1447,1264340902,1817244768,0,1270964368,33.595,Avenida Independencia
1448,1264340902,5393843715,0,403546666,81.86200000000001,Fernando Davila
1449,1264340920,5375618202,0,557383925,72.38,Calle las Clavelinas
1450,1264340920,5295946886,0,110830590,24.811,Mariscal Benavides
1451,1264341343,3347233542,0,327911217,187.097,
1452,1264341343,3347236001,0,"[1029047443, 423891060]",251.032,Avenida Venezuela
1453,1264341644,4442387575,0,354690401,72.221,Sebastian Barranca
1454,1264341644,11022922832,0,354690401,39.507999999999996,Sebastian Barranca
1455,1264341644,11019063604,0,560588163,88.017,Calle Lorenzo Ballón
1456,1264341770,5391148537,0,557655230,30.404000000000003,
1457,1264342443,7286479568,0,110815238,19.809,Avenida Venezuela
1458,1264342443,5413568698,0,477598647,11.54,
1459,1264342443,4709192212,0,477598647,24.395,
1460,1264342443,5413568945,0,110815238,24.366,Avenida Venezuela
1461,1264342601,5391147717,0,558926659,194.68,Urbanización Cabaña María Manzana G
1462,1264342601,11015162830,0,"[649901512, 424199337]",133.156,Avenida Vírgen del Pilar
1463,1264342716,4106794749,0,458554565,51.125,Avenida Francisco Bolognesi
1464,1264342716,3725322596,0,458554565,35.105,Avenida Francisco Bolognesi
1465,1264342794,5204867622,0,110827517,16.582,
1466,1264342828,10885702031,0,425770712,3.149,Avenida García de Carbajal
1467,1264342828,11100229813,0,110806496,13.24,Calle San Juan de Dios
1468,1264342828,11100229807,0,110810059,6.727,Calle 28 de Julio
1469,1264342828,11100229820,0,434310885,8.785,Calle San Juan de Dios
1470,1264342953,7567879880,0,171693055,123.38900000000001,Avenida Dolores
1471,1264343062,4067074143,0,199124133,3.183,
1472,1264343062,4067074133,0,199124133,6.207,
1473,1264343062,11014011292,0,1185711945,6.502,Calle Ángel Caballero
1474,1264343152,5393843691,0,110808460,61.84,
1475,1264343152,5377965382,0,110808460,162.746,
1476,1264343245,11664050869,0,110820078,2.349,Calle Víctor Lira
1477,1264343245,1264352668,0,110820078,66.068,Calle Víctor Lira
1478,1264343245,4427882860,0,407609607,7.846,Calle Nueva
1479,1264343386,2084840259,0,198343794,10.931,Torrico
1480,1264343625,8949309451,0,110819859,25.141,Calle Plaza de Armas
1481,1264343625,8949309452,0,110836292,27.343,Calle Plaza de Armas
1482,1264343685,4444938123,0,402767403,9.353,Octavio Muñoz Najar
1483,1264343685,4444938115,0,1171641586,2.656,Octavio Muñoz Najar
1484,1264343685,4444938118,0,447330223,4.294,Corbacho
1485,1264343727,5465620988,0,1186886749,55.334,
1486,1264343727,5406208482,0,"[1164002483, 560588006]",111.745,
1487,1264343746,5375734634,0,110811471,94.551,Calle 7 de Junio
1488,1264343746,11016609790,0,110840366,63.294,Ramón Castilla
1489,1264343746,1264346427,0,1185162925,120.258,Calle 7 de Junio
1490,1264344713,3347239079,0,327911742,135.247,
1491,1264344713,4232782238,0,1183735021,38.798,Avenida Venezuela
1492,1264345059,4310914253,0,110839494,44.971,
1493,1264345059,4754993541,0,482697881,93.175,
1494,1264346307,5483426615,0,110827517,43.099,
1495,1264346307,5379852095,0,549831181,54.076,Los Zafiros
1496,1264346307,5391078854,0,558919022,43.792,Los Zafiros
1497,1264346307,5391078534,0,110827517,146.151,
1498,1264346359,10923437097,0,110817386,204.75100000000003,
1499,1264346359,1264346359,0,458395483,64.477,
1500,1264346427,4742397782,0,110832283,47.166,Avenida Jorge Chávez
1501,1264346470,1264367937,0,110821604,123.287,Calle la Merced
1502,1264346470,5203304841,0,354948230,42.21,Calle Consuelo
1503,1264346600,10923437087,0,"[582040435, 1093249956]",73.726,
1504,1264346669,9677854885,0,103799788,251.877,Variante Uchumayo
1505,1264346669,5104485335,0,760630667,24.662999999999997,
1506,1264346669,7105611474,0,103799788,42.554,Variante Uchumayo
1507,1264346793,5391108731,0,110813962,59.745,Palomar
1508,1264346793,4536355800,0,457496435,118.392,
1509,1264346824,10852935822,0,1275766894,10.546,Avenida Independencia
1510,1264346824,4915894877,0,1275766894,60.845,Avenida Independencia
1511,1264346824,5670089474,0,"[1185129968, 1186073814]",96.095,Los Gorriones
1512,1264346964,5391127549,0,399149795,45.481,Avenida Luna Pizarro
1513,1264346964,2087821444,0,"[198678397, 198350542]",144.028,Calle Felipe Santiago Salaverry
1514,1264346964,5200768336,0,439535749,51.544,Avenida Luna Pizarro
1515,1264347093,4372087979,0,110841246,105.639,Avenida San Martín
1516,1264347106,5533915110,0,110809040,26.846,Obando
1517,1264347406,5380727091,0,110808230,127.331,Calle Cruz Verde
1518,1264347448,5393843715,0,"[403546666, 110828380]",210.583,Fernando Davila
1519,1264347666,5465543144,0,110840152,46.219,
1520,1264347666,5399025232,0,558062852,131.211,
1521,1264347811,5391114005,0,558922934,54.969,
1522,1264347811,5375734008,0,110809276,80.317,
1523,1264347811,5375734621,0,558922934,114.019,
1524,1264347845,1264352668,0,110824727,127.823,Calle Alto de la Luna
1525,1264347845,4427910607,0,110830216,80.979,Calle Perú
1526,1264347845,4025040684,0,110824727,66.454,Calle Alto de la Luna
1527,1264347845,4096534438,0,110830216,33.838,Calle Perú
1528,1264347898,5375734008,0,110819438,46.279,
1529,1264347898,4742364043,0,110819438,108.77199999999999,
1530,1264347898,5391114005,0,558922933,84.89699999999999,
1531,1264347903,5431918549,0,110826140,33.103,
1532,1264347903,5431918544,0,563696603,68.874,
1533,1264347903,5431918543,0,"[110826140, 558926661, 586708109]",258.18100000000004,
1534,1264348167,4067074134,0,199124133,20.804,
1535,1264348167,7567525362,0,199124133,8.021,
1536,1264348212,5375241825,0,558922117,27.738,Callle Micaela Bastidas
1537,1264348490,5377965387,0,110820510,88.632,Cervantes
1538,1264348490,5483415873,0,110827658,93.51,República de Chile
1539,1264348490,5394909330,0,110827658,118.68399999999998,República de Chile
1540,1264348873,5468199638,0,110809588,34.221,
1541,1264349128,4462630948,0,110810678,34.652,Urbanización Cabaña María Manzana J
1542,1264349128,4462630950,0,557378635,45.706999999999994,
1543,1264349128,5391148522,0,1186039533,58.326,Urbanización Cabaña María Manzana J
1544,1264349178,4717589312,0,110815337,49.127,Calle Mercaderes
1545,1264349394,5391108753,0,110824486,98.303,Avenida Olímpica
1546,1264349520,5379805298,0,110820921,78.704,Avenida Zamacola
1547,1264349520,11090088431,0,110820921,69.546,Avenida Zamacola
1548,1264349609,2084948810,0,24009992,24.414,Puente de Fierro
1549,1264349609,5199090501,0,"[25979658, 25979643, 354691535]",544.23,Puente de Fierro
1550,1264349609,4742364043,0,526906971,36.566,
1551,1264349620,5431918549,0,110826140,57.211,
1552,1264349620,5391148525,0,558926662,32.538,
1553,1264349837,2906500735,0,110812752,60.089,Pasage César Vallejo
1554,1264349837,1264358832,0,110824162,43.409,Calle Comandante Ruiz
1555,1264351082,5394916329,0,109450401,80.955,Calle Mollendo
1556,1264351082,11090425223,0,110829328,62.873,Calle Caraveli
1557,1264352668,4427882859,0,110827577,21.669,Calle Pizarro
1558,1264352668,4096490949,0,110827577,15.093,Calle Pizarro
1559,1264354250,10780714913,0,1186051853,3.236,Avenida Juan Vidaurrázaga
1560,1264354250,1264365120,0,424732725,9.765,Avenida Juan Vidaurrázaga
1561,1264354452,4427882860,0,407609607,102.54400000000001,Calle Nueva
1562,1264354452,5393862384,0,559194765,120.778,Calle Nueva
1563,1264354492,7105611474,0,"[540035648, 103799788, 540035647]",202.652,Variante Uchumayo
1564,1264354492,9677854880,0,110843409,90.637,
1565,1264354708,5375734631,0,1275766908,105.83,Avenida Independencia
1566,1264354708,11019063393,0,110810719,9.872,Avenida García de Carbajal
1567,1264354783,1264367354,0,558922111,50.822,
1568,1264354783,5391108740,0,570474813,50.024,Avenida Venezuela
1569,1264355266,4066990035,0,557340201,34.760000000000005,Calle Flora Tristán
1570,1264355433,5123160482,0,109451364,57.16,
1571,1264355433,5375720552,0,175549252,73.765,Matias Manzanilla
